鷄,9dc4,chicken,,,,,,,,,,, 
鷁,9dc1,waterfowl which flies high but not against the wind,,,,,,,,,,, 
鶻,9dbb,falcon,eagle,,,,,,,,,, 
鶸,9db8,siskin,greenfinch,light yellow-green,,,,,,,,, 
鶺,9dba,wagtail,,,,,,,,,,, 
鷆,9dc6,yellow-white mottled songbird,,,,,,,,,,, 
鷏,9dcf,yellow-white mottled songbird,,,,,,,,,,, 
鷂,9dc2,sparrow hawk,,,,,,,,,,, 
鷙,9dd9,bird of prey,desolate,rough,daring,bravery,,,,,,, 
鷓,9dd3,partridge,,,,,,,,,,, 
鷸,9df8,kingfisher,snipe,,,,,,,,,, 
鷦,9de6,wren,,,,,,,,,,, 
鷭,9ded,water hen,gallinulle,,,,,,,,,, 
鷯,9def,wren,,,,,,,,,,, 
鷽,9dfd,long-tailed bird,dove,bullfinch,,,,,,,,, 
鸚,9e1a,parrot,parakeet,,,,,,,,,, 
鸛,9e1b,Japanese stork,,,,,,,,,,, 
鸞,9e1e,fabulous mythical bird,imperial,,,,,,,,,, 
鹵,9e75,salt,,,,,,,,,,, 
鹹,9e79,salty,,,,,,,,,,, 
鹽,9e7d,salt,,,,,,,,,,, 
麁,9e81,rough,crude,coarse,,,,,,,,, 
麈,9e88,moose,priest's horsehair flapper,elk,,,,,,,,, 
麋,9e8b,reindeer,,,,,,,,,,, 
麌,9e8c,stag,buck,hart,,,,,,,,, 
麒,9e92,Chinese unicorn,genius,giraffe,bright,shining,,,,,,, 
麕,9e95,roe deer,,,,,,,,,,, 
麑,9e91,fawn,,,,,,,,,,, 
麝,9e9d,musk deer,,,,,,,,,,, 
麥,9ea5,wheat,,,,,,,,,,, 
麩,9ea9,light wheat-gluten bread,,,,,,,,,,, 
麸,9eb8,light wheat-gluten bread,,,,,,,,,,, 
麪,9eaa,noodles,wheat flour,,,,,,,,,, 
麭,9ead,sticky rice ball,,,,,,,,,,, 
靡,9761,flutter,wave,bow to,obey,seduce,,,,,,, 
黌,9ecc,school,,,,,,,,,,, 
黎,9ece,dark,black,many,,,,,,,,, 
黏,9ecf,stick to,glutinous,sticky,glue,,,,,,,, 
黐,9ed0,bird-lime,,,,,,,,,,, 
黔,9ed4,black,,,,,,,,,,, 
黜,9edc,draw back,,,,,,,,,,, 
點,9ede,point,mark,speck,decimal pt,,,,,,,, 
黝,9edd,black,,,,,,,,,,, 
黠,9ee0,crafty,,,,,,,,,,, 
黥,9ee5,tatooing,,,,,,,,,,, 
黨,9ee8,party,faction,clique,,,,,,,,, 
黯,9eef,black,dark,,,,,,,,,, 
黴,9ef4,mold,mildew,,,,,,,,,, 
黶,9ef6,mole,scar,blemish,,,,,,,,, 
黷,9ef7,make dirty,become dirty,,,,,,,,,, 
黹,9ef9,sewing radical (no. 204),,,,,,,,,,, 
黻,9efb,lap robe,embroidery pattern,,,,,,,,,, 
黼,9efc,embroidery,,,,,,,,,,, 
黽,9efd,green frog,industry,,,,,,,,,, 
鼇,9f07,great sea turtle,,,,,,,,,,, 
鼈,9f08,snapping turtle,fresh-water turtle,,,,,,,,,, 
皷,76b7,drum,beat,rouse,,,,,,,,, 
鼕,9f15,beating of drums,,,,,,,,,,, 
鼡,9f21,rat,mouse,dark gray,,,,,,,,, 
鼬,9f2c,weasel,skunk,ermine,,,,,,,,, 
鼾,9f3e,snoring,,,,,,,,,,, 
齊,9f4a,alike,equal,similar,Saito,,,,,,,, 
齒,9f52,tooth,cog,,,,,,,,,, 
齔,9f54,losing baby teeth,child,,,,,,,,,, 
齣,9f63,a paragraph,section,,,,,,,,,, 
齟,9f5f,uneven,bite,disagree,,,,,,,,, 
齠,9f60,baby teeth,young child,,,,,,,,,, 
齡,9f61,age,,,,,,,,,,, 
齦,9f66,gums,,,,,,,,,,, 
齧,9f67,gnaw,nibble,munch,have a smattering of,,,,,,,, 
齬,9f6c,irregular teeth,,,,,,,,,,, 
齪,9f6a,grating the teeth,,,,,,,,,,, 
齷,9f77,grating the teeth,fretful,,,,,,,,,, 
齲,9f72,decayed tooth,cavity,,,,,,,,,, 
齶,9f76,jaw,,,,,,,,,,, 
龕,9f95,alcove for an image,,,,,,,,,,, 
龜,9f9c,turtle,tortoise,,,,,,,,,, 
龠,9fa0,flute,,,,,,,,,,, 
堯,582f,high,far,,,,,,,,,, 
槇,69c7,twig,Chinese black pine,,,,,,,,,, 
遙,9059,far off,distant,long ago,,,,,,,,, 
瑤,7464,beautiful (as a jewel),,,,,,,,,,, 
凜,51dc,cold,strict,severe,,,,,,,,, 
熙,7199,bright,sunny,prosperous,merry,,,,,,,, 
丂,4e02,obstruction of breath (qi) as it seeks release,variant of other characters,,,,,,,,,, 
丄,4e04,above,,,,,,,,,,, 
丅,4e05,under,underneath,below,down,inferior,bring down,,,,,, 
丌,4e0c,table,,,,,,,,,,, 
丒,4e12,the period from 1 to 3 am,2nd character of the "branches",,,,,,,,,, 
丟,4e1f,discard,reject,lose,,,,,,,,, 
丣,4e23,the tenth of the twelve Terrestrial Branches (ancient form),,,,,,,,,,, 
两,4e24,two,both,pair,couple,ounce,,,,,,, 
丨,4e28,number one,line,rod radical (no. 2),,,,,,,,, 
丫,4e2b,bifurcation,fork,,,,,,,,,, 
丮,4e2e,catch,,,,,,,,,,, 
丯,4e2f,dense,,,,,,,,,,, 
丰,4e30,abundant,lush,bountiful,plenty,fat face,luxurious growth of grass,,,,,, 
丵,4e35,thick (grass),,,,,,,,,,, 
乀,4e40,stretch,,,,,,,,,,, 
乄,4e44,to find a place to dwell,sum,measurement of paper,to do,adding up,bundle,8.5 lb,(kokuji),,,, 
乇,4e47,to depend on,to entrust with,,,,,,,,,, 
乑,4e51,stand side by side,assemble,,,,,,,,,, 
乚,4e5a,hidden,mysterious,secret,to conceal,small,minute,fishhook radical variant (no. 5),,,,, 
乜,4e5c,to squint,what? huh? (Cant.),,,,,,,,,, 
乨,4e68,the beginning,to start,to begin,to be the first,,,,,,,, 
乩,4e69,to divine,,,,,,,,,,, 
乵,4e75,to enter,to make progress,to advance,to urge forward,,,,,,,, 
乹,4e79,drought,dry,dessicate,drink up,heaven,emperor,,,,,, 
乿,4e7f,to cure,to heal,,,,,,,,,, 
亍,4e8d,to take small steps,Korean place name,,,,,,,,,, 
亖,4e96,four,,,,,,,,,,, 
亗,4e97,harvest,year,age,,,,,,,,, 
亝,4e9d,even,regular,uniform all alike,to arrange,,,,,,,, 
亯,4eaf,to receive,to enjoy,,,,,,,,,, 
亹,4eb9,progress,busy,untiring,exert,,,,,,,, 
仃,4ec3,lonely,solitary,,,,,,,,,, 
仚,4eda,to fly,,,,,,,,,,, 
仛,4edb,young girl,strange,different,,,,,,,,, 
仡,4ee1,strong,valiant,,,,,,,,,, 
仳,4ef3,separate,part company,,,,,,,,,, 
仵,4ef5,similar,,,,,,,,,,, 
份,4efd,portion,part,duty,,,,,,,,, 
仾,4efe,to hang the head,to bow the head,to droop,to lower,low,beneath,,,,,, 
仿,4eff,imitate,copy,as if,stand still,wander,,,,,,, 
伀,4f00,excited,,,,,,,,,,, 
伃,4f03,handsome,,,,,,,,,,, 
伈,4f08,nervous,fearful,,,,,,,,,, 
伋,4f0b,deceptive,,,,,,,,,,, 
伕,4f15,common laborer,,,,,,,,,,, 
众,4f17,multitude,crowd,masses,public,,,,,,,, 
伙,4f19,companion,colleague,utensils,,,,,,,,, 
伮,4f2e,to make a great effort,,,,,,,,,,, 
伱,4f31,thou,you,,,,,,,,,, 
你,4f60,you,second person pronoun,,,,,,,,,, 
伷,4f37,descendent,,,,,,,,,,, 
伹,4f39,dull,slow,unskillful,,,,,,,,, 
伻,4f3b,messenger,emissary,send emissary,,,,,,,,, 
伾,4f3e,mighty,,,,,,,,,,, 
佀,4f40,resemble,,,,,,,,,,, 
佈,4f48,spread,publicize,announce,,,,,,,,, 
佉,4f49,surname,name of a divine being,(transliteration of Sanskrit "kh"),,,,,,,,, 
佋,4f4b,continue,carry on,hand down,to join,,,,,,,, 
佌,4f4c,small,,,,,,,,,,, 
佔,4f54,occupy by force,usurp,possess,,,,,,,,, 
佘,4f58,surname,,,,,,,,,,, 
佟,4f5f,name,,,,,,,,,,, 
佣,4f63,commission fee,,,,,,,,,,, 
佪,4f6a,hesitate,go around,,,,,,,,,, 
佬,4f6c,(Cantonese) man,person,mature,,,,,,,,, 
佷,4f77,to act contrary to,,,,,,,,,,, 
佸,4f78,meet,,,,,,,,,,, 
佹,4f79,depend upon,support,go against,(variant deceive),,,,,,,, 
佺,4f7a,fairy,,,,,,,,,,, 
佽,4f7d,aid,help,,,,,,,,,, 
佾,4f7e,row or file of dancers,,,,,,,,,,, 
侁,4f81,crowd,,,,,,,,,,, 
侂,4f82,to commission,to entrust to,to depute,to request,to ask,,,,,,, 
侄,4f84,nephew,,,,,,,,,,, 
侅,4f85,to give,prepared for included in,embraced in,,,,,,,,, 
侊,4f8a,big,,,,,,,,,,, 
侎,4f8e,to soothe,to pacify,to settle,to establish,,,,,,,, 
侐,4f90,quiet,,,,,,,,,,, 
侔,4f94,equal,,,,,,,,,,, 
侗,4f97,big,ignorant,rude,rustic,,,,,,,, 
侚,4f9a,fast,,,,,,,,,,, 
侷,4fb7,narrow,cramped,confined,,,,,,,,, 
俁,4fc1,big,,,,,,,,,,, 
俅,4fc5,ornamental cap,,,,,,,,,,, 
俈,4fc8,to inform quickly,an urgent communication,,,,,,,,,, 
俏,4fcf,like,similar,resemble,pretty,disguise oneself as,dress up,pine away,,,,, 
俜,4fdc,to trust to,send a message,,,,,,,,,, 
俠,4fe0,chivalrous person,chivalry,knight-errant,tomboy,,,,,,,, 
倀,5000,ghost of one devoured by tiger,,,,,,,,,,, 
倌,500c,assistant in wine shop,groom,,,,,,,,,, 
倐,5010,hastily,suddenly,,,,,,,,,, 
倘,5018,if,supposing,in event of,dullness,,,,,,,, 
倜,501c,raise high,unrestrained,,,,,,,,,, 
倝,501d,sunrise,dawn,,,,,,,,,, 
倞,501e,far,,,,,,,,,,, 
倢,5022,beautiful,handsome,woman,fast,speedy,,,,,,, 
倮,502e,bare,naked,uncovered,,,,,,,,, 
偁,5041,state,,,,,,,,,,, 
偊,504a,to walk alone,self-reliant,,,,,,,,,, 
偌,504c,thus,so,like,such,,,,,,,, 
偎,504e,cling to,cuddle,embrace,fondle,,,,,,,, 
偓,5053,fuss,,,,,,,,,,, 
偟,505f,agitated,alarmed,,,,,,,,,, 
偢,5062,to stare at,,,,,,,,,,, 
偪,506a,compel,pressure,force,bother,,,,,,,, 
偭,506d,transgress,,,,,,,,,,, 
倻,503b,phonetic used in Korean place names,,,,,,,,,,, 
傁,5081,old man,,,,,,,,,,, 
傎,508e,topple,,,,,,,,,,, 
傏,508f,to ward off,to parry,to keep out (e.g. wind, rain or cold),,,,,,,,, 
傒,5092,personal name,servant,,,,,,,,,, 
傔,5094,servant,,,,,,,,,,, 
傖,5096,vulgar person,country man,,,,,,,,,, 
傜,509c,minority tribe,,,,,,,,,,, 
傞,509e,unsteady,,,,,,,,,,, 
傢,50a2,stubborn,obstinate,intransigent,,,,,,,,, 
傯,50af,urgent,,,,,,,,,,, 
傺,50ba,to hinder,to detain,,,,,,,,,, 
傽,50bd,terror-stricken,,,,,,,,,,, 
僃,50c3,prepared,,,,,,,,,,, 
僄,50c4,light,airy,,,,,,,,,, 
僇,50c7,humiliate,treat with contempt,,,,,,,,,, 
僎,50ce,collect,,,,,,,,,,, 
僝,50dd,to revile,to abuse,,,,,,,,,, 
僤,50e4,sincere,,,,,,,,,,, 
僦,50e6,to heir,to rent,,,,,,,,,, 
僨,50e8,ruin,cause fail,overthrown,,,,,,,,, 
僩,50e9,courageous,martial,dignified,,,,,,,,, 
僯,50ef,ashamed,,,,,,,,,,, 
僱,50f1,employ,hire,,,,,,,,,, 
僾,50fe,like,,,,,,,,,,, 
儆,5106,warn,warning,,,,,,,,,, 
儈,5108,go-between,broker,proxy,middleman,,,,,,,, 
儋,510b,small jar,to bear a burden,load of two,,,,,,,,, 
儌,510c,lucky,fortunate,,,,,,,,,, 
儍,510d,foolish,silly,imbecile,,,,,,,,, 
儎,510e,carry,contain,load,,,,,,,,, 
儐,5110,entertain guests,,,,,,,,,,, 
儗,5117,compare with,draw analogy with,,,,,,,,,, 
儛,511b,to skip about,to dance for joy,,,,,,,,,, 
儜,511c,weak,wearied,in distress,,,,,,,,, 
儭,512d,to assist,to give alms,,,,,,,,,, 
儱,5131,rude,barbarous,,,,,,,,,, 
儳,5133,obstinate,stupid,uneven,mix,,,,,,,, 
儸,5138,bandit,dare-devil,,,,,,,,,, 
儹,5139,to accumulate,to hoard,to store up,,,,,,,,, 
兂,5142,hairpin,clasp,wear in hair,,,,,,,,, 
兕,5155,female rhinoceros,,,,,,,,,,, 
兗,5157,establish,one of nine empire divisions,,,,,,,,,, 
兟,515f,to advance,,,,,,,,,,, 
兦,5166,destruction,,,,,,,,,,, 
冄,5184,tender,weak,gradually alternating,,,,,,,,, 
冋,518b,desert,border prairie,the 1st form is radical 13,,,,,,,,, 
冘,5198,to move on,doubtful,,,,,,,,,, 
冝,519d,suitable,right,fitting,proper,,,,,,,, 
凂,51c2,to request,to ask a favour of,,,,,,,,,, 
凈,51c8,clean,pure,cleanse,,,,,,,,, 
减,51cf,decrease,subtract,diminish,,,,,,,,, 
凑,51d1,piece together,assemble,,,,,,,,,, 
凓,51d3,shiver,severe cold,,,,,,,,,, 
凞,51de,bright,splendid,glorious,,,,,,,,, 
凢,51e2,all,any,every ordinary,common,,,,,,,, 
凥,51e5,to dwell,,,,,,,,,,, 
凮,51ee,wind,,,,,,,,,,, 
凳,51f3,bench,stool,,,,,,,,,, 
凴,51f4,to rely on,depend on,evidence,proof,,,,,,,, 
凷,51f7,dirt clod,piece,,,,,,,,,, 
刁,5201,tricky,sly,crafty,cunning,,,,,,,, 
刂,5202,knife,standing sword radical (no. 18),,,,,,,,,, 
刅,5205,to create,to make,to invent,to begin,,,,,,,, 
划,5212,row a boat,paddle a boat,finger guess,,,,,,,,, 
刓,5213,trim,,,,,,,,,,, 
刖,5216,cutting off feet as form of punishment,,,,,,,,,,, 
刘,5218,surname,kill,destroy,,,,,,,,, 
刨,5228,carpenter's plane,plane,level,,,,,,,,, 
刱,5231,establish,create,knife cut,,,,,,,,, 
刲,5232,cut,slice off,pierce,,,,,,,,, 
刵,5235,punishment by cutting off ears,,,,,,,,,,, 
刼,523c,to plunder,to rob openly,,,,,,,,,, 
剉,5249,cut,file,trim,,,,,,,,, 
剗,5257,to level off,to trim,to pare down,,,,,,,,, 
剚,525a,stab,,,,,,,,,,, 
剜,525c,cut,cut out,pick out,scoop out,,,,,,,, 
剟,525f,to prick,to cut blocks,to engrave,,,,,,,,, 
剠,5260,brand,,,,,,,,,,, 
剡,5261,sharp,sharp-pointed,sharpen,,,,,,,,, 
剦,5266,to castrate,,,,,,,,,,, 
剮,526e,cut,cut flesh from bones,,,,,,,,,, 
剷,5277,level off,pare down,raze ground,,,,,,,,, 
剸,5278,cut,,,,,,,,,,, 
劂,5282,chisel for engraving,engrave,,,,,,,,,, 
劊,528a,amputate,cut off,,,,,,,,,, 
劌,528c,to cut,injure,stab,stick on,,,,,,,, 
劓,5293,cut off nose,,,,,,,,,,, 
劖,5296,make into mince,cut,,,,,,,,,, 
劘,5298,make into mince,,,,,,,,,,, 
劚,529a,cut,,,,,,,,,,, 
劤,52a4,strong,,,,,,,,,,, 
劻,52bb,flurried,be in flurry,zealous,,,,,,,,, 
勄,52c4,active,clever,prompt witty,smart,earnest,diligent,to hasten,,,,, 
勌,52cc,to labor,tired,,,,,,,,,, 
勑,52d1,reward,,,,,,,,,,, 
勔,52d4,endeavor,make effort,urge,,,,,,,,, 
勖,52d6,enjoin,advise,preach to,,,,,,,,, 
勛,52db,meritorious deed,merits,rank,,,,,,,,, 
勩,52e9,work hard,belabored,toil,,,,,,,,, 
勰,52f0,peaceful,harmonious,,,,,,,,,, 
勱,52f1,put forth effort,strive forward,,,,,,,,,, 
勷,52f7,urgent,in haste,hurriedly,help,,,,,,,, 
匀,5300,equal,,,,,,,,,,, 
匃,5303,beggar,beg,give,,,,,,,,, 
匊,530a,handful,,,,,,,,,,, 
匋,530b,pottery,,,,,,,,,,, 
匘,5318,the brain,,,,,,,,,,, 
匛,531b,bier,coffin,,,,,,,,,, 
匜,531c,basin,container for wine,,,,,,,,,, 
匟,531f,divan for two persons,,,,,,,,,,, 
匧,5327,trunk,portfolio,,,,,,,,,, 
匭,532d,small box,chest,casket,,,,,,,,, 
匲,5332,cosmetics box,,,,,,,,,,, 
匵,5335,case,casket,,,,,,,,,, 
匼,533c,hood,flattering,enclosed in something that goes round and round,,,,,,,,, 
匽,533d,to hide,to secrete,to repress,to bend,,,,,,,, 
匾,533e,flat,round split-bamboo contain,,,,,,,,,, 
卂,5342,to fly rapidly,,,,,,,,,,, 
卌,534c,40,,,,,,,,,,, 
卋,534b,generation,world,society,public,,,,,,,, 
卡,5361,card,punch card,calorie,,,,,,,,, 
卣,5363,wine pot,,,,,,,,,,, 
卬,536c,lofty,high,raise,high-priced,,,,,,,, 
卭,536d,high,to raise,,,,,,,,,, 
卲,5372,eminent,lofty,beautiful,surname,,,,,,,, 
卹,5379,sympathy,pity,comfort,,,,,,,,, 
厃,5383,to look upward,,,,,,,,,,, 
厎,538e,settle,,,,,,,,,,, 
厓,5393,precipice,shore,bank,surname,cliff,,,,,,, 
厔,5394,stop,hinder,place near water,,,,,,,,, 
厙,5399,surname,,,,,,,,,,, 
厝,539d,cut,engrave,gravest,,,,,,,,, 
厡,53a1,meadow,original,primitive,field,plain,prairie,tundra,wilderness,,,, 
厤,53a4,to calculate,the calendar,,,,,,,,,, 
厪,53aa,hut,careful,,,,,,,,,, 
厫,53ab,granary,,,,,,,,,,, 
厲,53b2,whetstone,grind,sharpen,whet,encourage,,,,,,, 
厴,53b4,shell,,,,,,,,,,, 
厵,53b5,spring,source,,,,,,,,,, 
厷,53b7,the fore-arm,the upper-arm,round,,,,,,,,, 
厺,53ba,to go,depart,,,,,,,,,, 
叀,53c0,spool used to collect spun thread,generally,wholly,,,,,,,,, 
叅,53c5,to counsel,to consult together,to take part in,to intervene,,,,,,,, 
叒,53d2,obedient,united,,,,,,,,,, 
叓,53d3,affair,matter,work,,,,,,,,, 
叕,53d5,concatenate,compose,covered in a gauze like net,,,,,,,,, 
叚,53da,false,,,,,,,,,,, 
叝,53dd,to respectfully inform,,,,,,,,,,, 
叠,53e0,pile,be piled up,fold up,,,,,,,,, 
另,53e6,another,separate,other,,,,,,,,, 
叧,53e7,to cut meat off away from bones,ancient torture,,,,,,,,,, 
叵,53f5,cannot,be unable do,improbable,thereupon,,,,,,,, 
吓,5413,scare,frighten,intimidate,,,,,,,,, 
吚,541a,used to represent sound,,,,,,,,,,, 
吡,5421,blame,,,,,,,,,,, 
吧,5427,emphatic final particle,,,,,,,,,,, 
吨,5428,metric ton,,,,,,,,,,, 
吪,542a,move,,,,,,,,,,, 
启,542f,open,begin,commence,explain,,,,,,,, 
吱,5431,chirping,squeaking,hissing,,,,,,,,, 
吴,5434,name of warring state,surname,,,,,,,,,, 
吵,5435,argue,dispute,disturb,annoy,,,,,,,, 
呃,5443,belch,hiccup,,,,,,,,,, 
呇,5447,star,,,,,,,,,,, 
呍,544d,moo of a cow,scream,to yell,dogs barking at each other,,,,,,,, 
呏,544f,gallon,quart,,,,,,,,,, 
呢,5462,emphatic final,interrogative,,,,,,,,,, 
呦,5466,the bleating of the deer,,,,,,,,,,, 
呧,5467,to rebuke,to scold,slander,,,,,,,,, 
呫,546b,whisper,lick,taste,petty,,,,,,,, 
呭,546d,final particle expressing consent,talkative,,,,,,,,,, 
呮,546e,to sit,,,,,,,,,,, 
呴,5474,breathe on,yawn,roar,,,,,,,,, 
呿,547f,to yawn,,,,,,,,,,, 
咁,5481,so,,,,,,,,,,, 
咅,5485,to spit out,,,,,,,,,,, 
咈,5488,oppose,,,,,,,,,,, 
咉,5489,an echo,sound,to vomit (as an infant),,,,,,,,, 
咍,548d,laugh,,,,,,,,,,, 
咕,5495,mumble,mutter,murmur,rumble,,,,,,,, 
咖,5496,coffee,,,,,,,,,,, 
咜,549c,to scold,,,,,,,,,,, 
咡,54a1,side of mouth,,,,,,,,,,, 
咦,54a6,expression of surprise,,,,,,,,,,, 
咧,54a7,stretch mouth,grimace,grin,,,,,,,,, 
咩,54a9,the bleating of sheep,,,,,,,,,,, 
咪,54aa,sound of cat,cat's meow,meter,(Cantonese) don't!,,,,,,,, 
咭,54ad,sound of laughter,sound of mice squeaking,,,,,,,,,, 
咮,54ae,beak,,,,,,,,,,, 
咱,54b1,us,,,,,,,,,,, 
咷,54b7,howl,cry loudly,,,,,,,,,, 
咺,54ba,majestic,,,,,,,,,,, 
咻,54bb,shout,,,,,,,,,,, 
咿,54bf,descriptive of creaking,laugh,,,,,,,,,, 
哆,54c6,tremble,shiver,shudder,quiver,,,,,,,, 
响,54cd,make sound,make noise,sound,,,,,,,,, 
哎,54ce,interjection of surprise,,,,,,,,,,, 
哪,54ea,which? where? how?,,,,,,,,,,, 
哬,54ec,sound of a large crowd of people,,,,,,,,,,, 
哯,54ef,vomit,spit up,,,,,,,,,, 
哶,54f6,bleat,,,,,,,,,,, 
哼,54fc,hum,sing softly,groan,moan,,,,,,,, 
哿,54ff,excellent,to commend,to be able to,,,,,,,,, 
唀,5500,call out to and deceive,,,,,,,,,,, 
唁,5501,express condolence,,,,,,,,,,, 
唅,5505,sound,to put in the mouth,,,,,,,,,, 
唈,5508,to sob,,,,,,,,,,, 
唉,5509,alas,,,,,,,,,,, 
唎,550e,sound,noise,final particle,,,,,,,,, 
唪,552a,to recite,to intone,to chant,,,,,,,,, 
唫,552b,to hum,to intone,to close,to shut,,,,,,,, 
唲,5532,forced laughter,,,,,,,,,,, 
唵,5535,syllable,,,,,,,,,,, 
唶,5536,sigh,groan,loud laughter,,,,,,,,, 
唼,553c,speaking evil,gobbling sound made by ducks,,,,,,,,,, 
唽,553d,to twitter,,,,,,,,,,, 
啁,5541,chirp,twitter,twittering,,,,,,,,, 
啇,5547,the stalk,the stem,the foot,the base,,,,,,,, 
啉,5549,stupid,slow,,,,,,,,,, 
啊,554a,exclamatory particle,,,,,,,,,,, 
啍,554d,creak,,,,,,,,,,, 
啐,5550,to taste,to sip,to spit,the sound of sipping,to surprise,,,,,,, 
啞,555e,dumb,mute,become hoarse,,,,,,,,, 
啠,5560,philosophy,clear,,,,,,,,,, 
啡,5561,morphine,coffee,,,,,,,,,, 
啤,5564,beer,,,,,,,,,,, 
啦,5566,final particle of assertion,,,,,,,,,,, 
喁,5581,the mouth of a fish at the surface of the water,gasping for breath,,,,,,,,,, 
喂,5582,interjection,to call attention,,,,,,,,,, 
喆,5586,a sage,wise,sagacious,,,,,,,,, 
喈,5588,music,melody,,,,,,,,,, 
喎,558e,wry mouth,,,,,,,,,,, 
喏,558f,respectful reply of assent to superiors,,,,,,,,,,, 
喑,5591,to be dumb,the sobbing of infants,,,,,,,,,, 
喒,5592,dual pronoun,I,you and me,we two,,,,,,,, 
喓,5593,chirping,buzzing,,,,,,,,,, 
喔,5594,descriptive of the crying of a crow,,,,,,,,,,, 
喣,55a3,to breathe upon,,,,,,,,,,, 
喤,55a4,ah,harmony,,,,,,,,,, 
喭,55ad,condole with,coarse,,,,,,,,,, 
喲,55b2,ah,final particle,,,,,,,,,, 
喿,55bf,chirping of birds,,,,,,,,,,, 
嗁,55c1,give forth sound,make noise,,,,,,,,,, 
嗃,55c3,flute,,,,,,,,,,, 
嗆,55c6,choke by smoke,irritates nose,,,,,,,,,, 
嗉,55c9,bird's crop or craw,wine pot,,,,,,,,,, 
嗌,55cc,the throat,,,,,,,,,,, 
嗎,55ce,final interrogative particle,,,,,,,,,,, 
嗑,55d1,eat seeds,reproach,loquacious,,,,,,,,, 
嗒,55d2,appear to have forgotten everything,,,,,,,,,,, 
嗓,55d3,voice,throat,,,,,,,,,, 
嗛,55db,pouch,hold,content,insufficient,put in mouth,,,,,,, 
嗞,55de,to consult about,to plan,to report in writing to an equal,a despatch,,,,,,,, 
嗢,55e2,choke,suffocate,vomit,laugh heartily,,,,,,,, 
嗩,55e9,flute-like musical instrument,,,,,,,,,,, 
嗶,55f6,used in transliterations,,,,,,,,,,, 
嗿,55ff,gobble,,,,,,,,,,, 
嘅,5605,sound of sighing,(Cantonese) possessive,,,,,,,,,, 
嘈,5608,noisy,,,,,,,,,,, 
嘊,560a,wrangle,growl at,,,,,,,,,, 
嘍,560d,used in onomatopoeic expression,,,,,,,,,,, 
嘎,560e,sound of laughter,bad,malevolent,,,,,,,,, 
嘏,560f,felicity,prosperity,large and strong,,,,,,,,, 
嘐,5610,final exclamatory particle,,,,,,,,,,, 
嘑,5611,to menace,to howl at,to bawl,,,,,,,,, 
嘒,5612,sharp,,,,,,,,,,, 
嘬,562c,to lap,to suck,,,,,,,,,, 
嘰,5630,sigh in disapproval,take small,,,,,,,,,, 
嘵,5635,garrulous,disturbed,restless,,,,,,,,, 
嘷,5637,the roaring of wild beasts,to howl,to wail,to bawl,,,,,,,, 
嘹,5639,used to describe clearness of voice,,,,,,,,,,, 
嘻,563b,mirthful,happy,interjection,,,,,,,,, 
嘽,563d,pant,many,,,,,,,,,, 
嘿,563f,be silent,be quiet,,,,,,,,,, 
噀,5640,spurt out of the mouth,blow out water,,,,,,,,,, 
噁,5641,nastiness,nauseate,sickening,,,,,,,,, 
噆,5646,put in the mouth,bite,chew,,,,,,,,, 
噉,5649,bite,chew,,,,,,,,,, 
噋,564b,to swallow hastily,to gobble up,,,,,,,,,, 
噍,564d,chew,eat,munch,,,,,,,,, 
噏,564f,inhale,absorb,imbibe,compress,,,,,,,, 
噔,5654,syllable,,,,,,,,,,, 
噞,565e,the movement of a fish's mouth at the surface of the water,,,,,,,,,,, 
噠,5660,sound made get horse move forward,,,,,,,,,,, 
噢,5662,moan,interjection for pain,sad,,,,,,,,, 
噦,5666,belch,vomit,,,,,,,,,, 
噩,5669,bad,ill-omened,unlucky,,,,,,,,, 
噭,566d,shout,,,,,,,,,,, 
噯,566f,interjection,exclamation,breathe,,,,,,,,, 
噱,5671,laugh heartily,laugh aloud,,,,,,,,,, 
噲,5672,swallow,gulp down,greedy,,,,,,,,, 
嚄,5684,roar,,,,,,,,,,, 
嚅,5685,talk indistinctly and falteringly,,,,,,,,,,, 
嚈,5688,Hephthalite empire,to have one's breath taken,,,,,,,,,, 
嚌,568c,sip,,,,,,,,,,, 
嚕,5695,verbose,talkative,mumbling,,,,,,,,, 
嚙,5699,bite,gnaw,,,,,,,,,, 
嚚,569a,argumentative,talkative,,,,,,,,,, 
嚞,569e,philosophy,clear,,,,,,,,,, 
嚦,56a6,used in onomatopoeic expression,,,,,,,,,,, 
嚨,56a8,throat,,,,,,,,,,, 
嚩,56a9,used to transliterate Sanskrit 'va',,,,,,,,,,, 
嚬,56ac,frown,scowl,,,,,,,,,, 
嚭,56ad,mound,lump,stealthily,,,,,,,,, 
嚳,56b3,mythical emperor,to inform quickly,an urgent communication,,,,,,,,, 
嚷,56b7,shout,brawl,make uproar,cry,,,,,,,, 
嚾,56be,make a racket,call out to,,,,,,,,,, 
囅,56c5,smile,,,,,,,,,,, 
囉,56c9,exclamatory final particle,nag,,,,,,,,,, 
囊,56ca,bag,purse,sack,put in bag,,,,,,,, 
囋,56cb,to slander,to libel,to criticize,chatty,gossipy,,,,,,, 
囏,56cf,difficult,trying,be distressed,parent's funeral ceremony,mourning,perilous,,,,,, 
囌,56cc,loquacious,nag,,,,,,,,,, 
囍,56cd,double happiness,,,,,,,,,,, 
囝,56dd,baby,infant,,,,,,,,,, 
囟,56df,top of the head,skull,,,,,,,,,, 
